MX_CODE|MX_CODE_TYPE|LEVEL1_CODE|LEVEL1_DESC|LEVEL2_CODE|LEVEL2_DESC|LEVEL3_CODE|LEVEL3_DESC|GENDER
8933|41|4040|gastroenterology|40330|other gi diagnostic testing|423700|other gi diagnostic testing|
89330|41|4080|lab|40810|reproductive medicine procedures|451900|reproductive medicine procedures|
89335|41|4080|lab|40810|reproductive medicine procedures|451900|reproductive medicine procedures|
8934|41|4040|gastroenterology|40330|other gi diagnostic testing|423700|other gi diagnostic testing|
89342|41|4080|lab|40810|reproductive medicine procedures|451900|reproductive medicine procedures|
89343|41|4080|lab|40810|reproductive medicine procedures|451900|reproductive medicine procedures|
89344|41|4080|lab|40810|reproductive medicine procedures|451900|reproductive medicine procedures|
89346|41|4080|lab|40810|reproductive medicine procedures|451900|reproductive medicine procedures|
8935|41|4030|ent|40120|hearing/speech aid services|409800|other hearing/speech aid services|
89350|41|4080|lab|40790|other lab|451700|other lab|
89352|41|4080|lab|40810|reproductive medicine procedures|451900|reproductive medicine procedures|
89353|41|4080|lab|40810|reproductive medicine procedures|451900|reproductive medicine procedures|
89354|41|4080|lab|40810|reproductive medicine procedures|451900|reproductive medicine procedures|
89355|41|4080|lab|40790|other lab|451700|other lab|
89356|41|4080|lab|40810|reproductive medicine procedures|451900|reproductive medicine procedures|
8936|41|4050|general medicine|40440|evaluation and management|430000|other physician services|
89360|41|4080|lab|40790|other lab|451700|other lab|
89365|41|4080|lab|40790|other lab|451700|other lab|
8937|41|4170|pulmonary|41400|pulmonary function/diagnostic testing|502300|spirometry (breathing capacity)|
8938|41|4170|pulmonary|41400|pulmonary function/diagnostic testing|502100|oxygen saturation|
8939|41|4040|gastroenterology|40330|other gi diagnostic testing|423700|other gi diagnostic testing|
89399|41|4080|lab|40720|cytopathology|451000|cytopathology|
8941|41|4000|cardiology|40020|medical cardiology|403600|cardiovascular stress test|
8942|41|4000|cardiology|40020|medical cardiology|403600|cardiovascular stress test|
8943|41|4000|cardiology|40020|medical cardiology|403600|cardiovascular stress test|
8944|41|4000|cardiology|40020|medical cardiology|403600|cardiovascular stress test|
8945|41|4000|cardiology|40010|electrophysiology|402000|electronic evaluation of pacemaker|
8946|41|4000|cardiology|40010|electrophysiology|402000|electronic evaluation of pacemaker|
8947|41|4000|cardiology|40010|electrophysiology|402000|electronic evaluation of pacemaker|
8948|41|4000|cardiology|40010|electrophysiology|402000|electronic evaluation of pacemaker|
8949|41|4000|cardiology|40010|electrophysiology|401900|electronic evaluation of icd|
8950|41|4000|cardiology|40020|medical cardiology|403900|electrocardiogram monitoring|
8951|41|4000|cardiology|40020|medical cardiology|403800|electrocardiogram|
8952|41|4000|cardiology|40020|medical cardiology|403800|electrocardiogram|
8953|41|4000|cardiology|40020|medical cardiology|404200|other medical cardiology procedure|
8954|41|4000|cardiology|40020|medical cardiology|403900|electrocardiogram monitoring|
8955|41|4000|cardiology|40020|medical cardiology|404200|other medical cardiology procedure|
8956|41|4000|cardiology|40020|medical cardiology|404200|other medical cardiology procedure|
8957|41|4000|cardiology|40020|medical cardiology|403800|electrocardiogram|
8958|41|4000|cardiology|40020|medical cardiology|404300|plethysmography|
8959|41|4000|cardiology|40020|medical cardiology|404200|other medical cardiology procedure|
8960|41|4000|cardiology|40020|medical cardiology|404200|other medical cardiology procedure|
8961|41|4000|cardiology|40020|medical cardiology|404200|other medical cardiology procedure|
8962|41|4230|vascular surgery|41680|vascular catheterization|532200|central venous access procedures|
8963|41|4000|cardiology|40000|cardiac catheterization|400500|other cardiac diagnostic|
8964|41|4000|cardiology|40000|cardiac catheterization|400500|other cardiac diagnostic|
8965|41|4080|lab|40690|chemistry|450700|chemistry|
8966|41|4080|lab|40690|chemistry|450700|chemistry|
8967|41|4140|orthopedics|41170|general podiatry|482600|avulsion - nail plate|
8968|41|4000|cardiology|40000|cardiac catheterization|400100|diagnostic cardiac catheterization|
8969|41|4000|cardiology|40020|medical cardiology|404200|other medical cardiology procedure|
897|41|4050|general medicine|40440|evaluation and management|430100|preventive medicine services|
898|41|4080|lab|40680|anatomic pathology|450600|anatomic pathology|
90.01|41|4080|lab|40770|microbiology|451500|microbiology|
90.02|41|4080|lab|40770|microbiology|451500|microbiology|
90.03|41|4080|lab|40770|microbiology|451500|microbiology|
90.04|41|4080|lab|40770|microbiology|451500|microbiology|
90.05|41|4080|lab|40690|chemistry|450700|chemistry|
90.06|41|4080|lab|40720|cytopathology|451000|cytopathology|
90.09|41|4080|lab|40770|microbiology|451500|microbiology|
90.11|41|4080|lab|40770|microbiology|451500|microbiology|
90.12|41|4080|lab|40770|microbiology|451500|microbiology|
90.13|41|4080|lab|40770|microbiology|451500|microbiology|
90.14|41|4080|lab|40770|microbiology|451500|microbiology|
90.15|41|4080|lab|40690|chemistry|450700|chemistry|
90.16|41|4080|lab|40720|cytopathology|451000|cytopathology|
90.19|41|4080|lab|40770|microbiology|451500|microbiology|
90.21|41|4080|lab|40770|microbiology|451500|microbiology|
90.22|41|4080|lab|40770|microbiology|451500|microbiology|
90.23|41|4080|lab|40770|microbiology|451500|microbiology|
90.24|41|4080|lab|40770|microbiology|451500|microbiology|
90.25|41|4080|lab|40690|chemistry|450700|chemistry|
90.26|41|4080|lab|40720|cytopathology|451000|cytopathology|
90.29|41|4080|lab|40770|microbiology|451500|microbiology|
90.31|41|4080|lab|40770|microbiology|451500|microbiology|
90.32|41|4080|lab|40770|microbiology|451500|microbiology|
90.33|41|4080|lab|40770|microbiology|451500|microbiology|
90.34|41|4080|lab|40770|microbiology|451500|microbiology|
90.35|41|4080|lab|40690|chemistry|450700|chemistry|
90.36|41|4080|lab|40720|cytopathology|451000|cytopathology|
90.39|41|4080|lab|40770|microbiology|451500|microbiology|
90.41|41|4080|lab|40770|microbiology|451500|microbiology|
90.42|41|4080|lab|40770|microbiology|451500|microbiology|
90.43|41|4080|lab|40770|microbiology|451500|microbiology|
90.44|41|4080|lab|40770|microbiology|451500|microbiology|
90.45|41|4080|lab|40690|chemistry|450700|chemistry|
90.46|41|4080|lab|40720|cytopathology|451000|cytopathology|
90.49|41|4080|lab|40770|microbiology|451500|microbiology|
90.51|41|4080|lab|40770|microbiology|451500|microbiology|
90.52|41|4080|lab|40770|microbiology|451500|microbiology|
90.53|41|4080|lab|40770|microbiology|451500|microbiology|
90.54|41|4080|lab|40770|microbiology|451500|microbiology|
90.55|41|4080|lab|40690|chemistry|450700|chemistry|
90.56|41|4080|lab|40720|cytopathology|451000|cytopathology|
90.59|41|4080|lab|40770|microbiology|451500|microbiology|
90.61|41|4080|lab|40770|microbiology|451500|microbiology|
90.62|41|4080|lab|40770|microbiology|451500|microbiology|
90.63|41|4080|lab|40770|microbiology|451500|microbiology|
90.64|41|4080|lab|40770|microbiology|451500|microbiology|
90.65|41|4080|lab|40690|chemistry|450700|chemistry|
90.66|41|4080|lab|40720|cytopathology|451000|cytopathology|
90.69|41|4080|lab|40770|microbiology|451500|microbiology|
90.71|41|4080|lab|40770|microbiology|451500|microbiology|
90.72|41|4080|lab|40770|microbiology|451500|microbiology|
90.73|41|4080|lab|40770|microbiology|451500|microbiology|
90.74|41|4080|lab|40770|microbiology|451500|microbiology|
90.75|41|4080|lab|40690|chemistry|450700|chemistry|
90.76|41|4080|lab|40720|cytopathology|451000|cytopathology|
90.79|41|4080|lab|40770|microbiology|451500|microbiology|
90.81|41|4080|lab|40770|microbiology|451500|microbiology|
90.82|41|4080|lab|40770|microbiology|451500|microbiology|
90.83|41|4080|lab|40770|microbiology|451500|microbiology|
90.84|41|4080|lab|40770|microbiology|451500|microbiology|
90.85|41|4080|lab|40690|chemistry|450700|chemistry|
90.86|41|4080|lab|40720|cytopathology|451000|cytopathology|
90.89|41|4080|lab|40770|microbiology|451500|microbiology|
90.91|41|4080|lab|40770|microbiology|451500|microbiology|
90.92|41|4080|lab|40770|microbiology|451500|microbiology|
90.93|41|4080|lab|40770|microbiology|451500|microbiology|
90.94|41|4080|lab|40770|microbiology|451500|microbiology|
90.95|41|4080|lab|40690|chemistry|450700|chemistry|
90.96|41|4080|lab|40720|cytopathology|451000|cytopathology|
90.99|41|4080|lab|40770|microbiology|451500|microbiology|
9001|41|4080|lab|40770|microbiology|451500|microbiology|
9002|41|4080|lab|40770|microbiology|451500|microbiology|
9003|41|4080|lab|40770|microbiology|451500|microbiology|
9004|41|4080|lab|40770|microbiology|451500|microbiology|
9005|41|4080|lab|40690|chemistry|450700|chemistry|
9006|41|4080|lab|40720|cytopathology|451000|cytopathology|
9009|41|4080|lab|40770|microbiology|451500|microbiology|
9011|41|4080|lab|40770|microbiology|451500|microbiology|
9012|41|4080|lab|40770|microbiology|451500|microbiology|
9013|41|4080|lab|40770|microbiology|451500|microbiology|
9014|41|4080|lab|40770|microbiology|451500|microbiology|
9015|41|4080|lab|40690|chemistry|450700|chemistry|
9016|41|4080|lab|40720|cytopathology|451000|cytopathology|
9019|41|4080|lab|40770|microbiology|451500|microbiology|
9021|41|4080|lab|40770|microbiology|451500|microbiology|
9022|41|4080|lab|40770|microbiology|451500|microbiology|
9023|41|4080|lab|40770|microbiology|451500|microbiology|
9024|41|4080|lab|40770|microbiology|451500|microbiology|
9025|41|4080|lab|40690|chemistry|450700|chemistry|
9026|41|4080|lab|40720|cytopathology|451000|cytopathology|
9029|41|4080|lab|40770|microbiology|451500|microbiology|
9031|41|4080|lab|40770|microbiology|451500|microbiology|
9032|41|4080|lab|40770|microbiology|451500|microbiology|
9033|41|4080|lab|40770|microbiology|451500|microbiology|
9034|41|4080|lab|40770|microbiology|451500|microbiology|
9035|41|4080|lab|40690|chemistry|450700|chemistry|
9036|41|4080|lab|40720|cytopathology|451000|cytopathology|
9039|41|4080|lab|40770|microbiology|451500|microbiology|
9041|41|4080|lab|40770|microbiology|451500|microbiology|
9042|41|4080|lab|40770|microbiology|451500|microbiology|
9043|41|4080|lab|40770|microbiology|451500|microbiology|
9044|41|4080|lab|40770|microbiology|451500|microbiology|
9045|41|4080|lab|40690|chemistry|450700|chemistry|
9046|41|4080|lab|40720|cytopathology|451000|cytopathology|
90465|41|4150|other|41300|immunization|498600|immunization administration|
90466|41|4150|other|41300|immunization|498600|immunization administration|
90467|41|4150|other|41300|immunization|498600|immunization administration|
90468|41|4150|other|41300|immunization|498600|immunization administration|
90471|41|4150|other|41300|immunization|498600|immunization administration|
90472|41|4150|other|41300|immunization|498600|immunization administration|
90473|41|4150|other|41300|immunization|498600|immunization administration|
90474|41|4150|other|41300|immunization|498600|immunization administration|
9049|41|4080|lab|40770|microbiology|451500|microbiology|
9051|41|4080|lab|40770|microbiology|451500|microbiology|
9052|41|4080|lab|40770|microbiology|451500|microbiology|
9053|41|4080|lab|40770|microbiology|451500|microbiology|
9054|41|4080|lab|40770|microbiology|451500|microbiology|
9055|41|4080|lab|40690|chemistry|450700|chemistry|
9056|41|4080|lab|40720|cytopathology|451000|cytopathology|
9059|41|4080|lab|40770|microbiology|451500|microbiology|
9061|41|4080|lab|40770|microbiology|451500|microbiology|
9062|41|4080|lab|40770|microbiology|451500|microbiology|
9063|41|4080|lab|40770|microbiology|451500|microbiology|
9064|41|4080|lab|40770|microbiology|451500|microbiology|
9065|41|4080|lab|40690|chemistry|450700|chemistry|
9066|41|4080|lab|40720|cytopathology|451000|cytopathology|
9069|41|4080|lab|40770|microbiology|451500|microbiology|
9071|41|4080|lab|40770|microbiology|451500|microbiology|
9072|41|4080|lab|40770|microbiology|451500|microbiology|
9073|41|4080|lab|40770|microbiology|451500|microbiology|
9074|41|4080|lab|40770|microbiology|451500|microbiology|
9075|41|4080|lab|40690|chemistry|450700|chemistry|
9076|41|4080|lab|40720|cytopathology|451000|cytopathology|
90780|41|4150|other|41310|infusion/transfusion|498900|therapeutic infusion/injection|
90781|41|4150|other|41310|infusion/transfusion|498900|therapeutic infusion/injection|
90782|41|4150|other|41310|infusion/transfusion|498900|therapeutic infusion/injection|
90783|41|4150|other|41310|infusion/transfusion|498900|therapeutic infusion/injection|
90784|41|4150|other|41310|infusion/transfusion|498900|therapeutic infusion/injection|
90788|41|4150|other|41310|infusion/transfusion|498900|therapeutic infusion/injection|
9079|41|4080|lab|40770|microbiology|451500|microbiology|
90799|41|4150|other|41310|infusion/transfusion|498900|therapeutic infusion/injection|
9081|41|4080|lab|40770|microbiology|451500|microbiology|
9082|41|4080|lab|40770|microbiology|451500|microbiology|
9083|41|4080|lab|40770|microbiology|451500|microbiology|
9084|41|4080|lab|40770|microbiology|451500|microbiology|
9085|41|4080|lab|40690|chemistry|450700|chemistry|
9086|41|4080|lab|40720|cytopathology|451000|cytopathology|
9089|41|4080|lab|40770|microbiology|451500|microbiology|
90901|41|4190|rehabilitation|41500|therapeutic procedures|514100|biofeedback training (non-incontinence)|
9091|41|4080|lab|40770|microbiology|451500|microbiology|
90911|41|4220|urology|41610|incontinence|523200|biofeedback training|
90918|41|4090|nephrology|40880|end stage renal disease (esrd)|452700|esrd services|
90919|41|4090|nephrology|40880|end stage renal disease (esrd)|452700|esrd services|
9092|41|4080|lab|40770|microbiology|451500|microbiology|
90920|41|4090|nephrology|40880|end stage renal disease (esrd)|452700|esrd services|
90921|41|4090|nephrology|40880|end stage renal disease (esrd)|452700|esrd services|
90922|41|4090|nephrology|40880|end stage renal disease (esrd)|452700|esrd services|
90923|41|4090|nephrology|40880|end stage renal disease (esrd)|452700|esrd services|
90924|41|4090|nephrology|40880|end stage renal disease (esrd)|452700|esrd services|
90925|41|4090|nephrology|40880|end stage renal disease (esrd)|452700|esrd services|
9093|41|4080|lab|40770|microbiology|451500|microbiology|
